Zip,County,State,Name,Latitude,Longitude,Type,Trauma,City
18603,COLUMBIA,PA,BERWICK HOSPITAL CENTER,41.070954,-76.2309300009999,GENERAL ACUTE CARE,NOT AVAILABLE,BERWICK
15143,ALLEGHENY,PA,HERITAGE VALLEY SEWICKLEY,40.542576002,-80.177979001,GENERAL ACUTE CARE,NOT AVAILABLE,SEWICKLEY
44820,CRAWFORD,OH,BUCYRUS COMMUNITY HOSPITAL,40.8153398970001,-82.976632127,CRITICAL ACCESS,NOT AVAILABLE,BUCYRUS
44833,CRAWFORD,OH,GALION COMMUNITY HOSPITAL,40.730903767,-82.802257211,CRITICAL ACCESS,NOT AVAILABLE,GALION
35121,BLOUNT,AL,ST. VINCENT'S BLOUNT,33.9296507290001,-86.494118629,CRITICAL ACCESS,NOT AVAILABLE,ONEONTA
36801,LEE,AL,EAST ALABAMA MEDICAL CENTER,32.638524869,-85.40447478999991,GENERAL ACUTE CARE,III,OPELIKA
44124,CUYAHOGA,OH,HILLCREST HOSPITAL,41.518299927,-81.436247882,GENERAL ACUTE CARE,LEVEL II,MAYFIELD HEIGHTS
36867,RUSSELL,AL,JACK HUGHSTON MEMORIAL HOSPITAL,32.508014255999996,-85.00888474399991,GENERAL ACUTE CARE,NOT AVAILABLE,PHENIX CITY
16146,MERCER,PA,SHARON REGIONAL HEALTH SYSTEM,41.232661001000096,-80.496213,GENERAL ACUTE CARE,NOT AVAILABLE,SHARON
15857,ELK,PA,PENN HIGHLANDS ELK,41.4263717790001,-78.578211258,GENERAL ACUTE CARE,NOT AVAILABLE,ST MARYS
19107,PHILADELPHIA,PA,PENNSYLVANIA HOSPITAL,39.9452090550001,-75.1557320969999,GENERAL ACUTE CARE,NOT AVAILABLE,PHILADELPHIA
18103,LEHIGH,PA,GOOD SHEPHERD REHABILITATION HOSPITAL,40.5926084820001,-75.463855354,REHABILITATION,NOT AVAILABLE,ALLENTOWN
36081,PIKE,AL,TROY REGIONAL MEDICAL CENTER,31.781515653000003,-85.94556625,GENERAL ACUTE CARE,III,TROY
19118,PHILADELPHIA,PA,CHESTNUT HILL HOSPITAL,40.079468002000105,-75.211935,GENERAL ACUTE CARE,NOT AVAILABLE,PHILADELPHIA
36867,RUSSELL,AL,REGIONAL REHABILITATION HOSPITAL,32.4988481680001,-85.046407334,REHABILITATION,NOT AVAILABLE,PHENIX CITY
36067,AUTAUGA,AL,PRATTVILLE BAPTIST HOSPITAL,32.4638917230001,-86.45225293,GENERAL ACUTE CARE,NOT AVAILABLE,PRATTVILLE
44111,CUYAHOGA,OH,GRACE HOSPITAL AT FAIRVIEW,41.4502446440001,-81.824139117,LONG TERM CARE,NOT AVAILABLE,CLEVELAND
18848,BRADFORD,PA,GUTHRIE TOWANDA MEMORIAL HOSPITAL,41.7840523420001,-76.448148928,GENERAL ACUTE CARE,NOT AVAILABLE,TOWANDA
44130,CUYAHOGA,OH,REGENCY HOSPITAL OF CLEVELAND WEST,41.377357493000005,-81.827592707,LONG TERM CARE,NOT AVAILABLE,MIDDLEBURG HEIGHTS
15237,ALLEGHENY,PA,UPMC PASSAVANT,40.5733930010001,-80.013992999,GENERAL ACUTE CARE,NOT AVAILABLE,PITTSBURGH
17837,UNION,PA,EVANGELICAL COMMUNITY HOSPITAL,40.9797350010001,-76.886620001,GENERAL ACUTE CARE,NOT AVAILABLE,LEWISBURG
35404,TUSCALOOSA,AL,TAYLOR HARDIN SECURE MEDICAL FACILITY,33.218674398000104,-87.51766470699991,PSYCHIATRIC,NOT AVAILABLE,TUSCALOOSA
75503,BOWIE,TX,PAM SPECIALTY HOSPITAL OF TEXARKANA NORTH,33.465283572,-94.071037266,LONG TERM CARE,NOT AVAILABLE,TEXARKANA
16001,BUTLER,PA,BUTLER MEMORIAL HOSPITAL,40.8668940000001,-79.881562,GENERAL ACUTE CARE,NOT AVAILABLE,BUTLER
19565,BERKS,PA,WERNERSVILLE STATE HOSPITAL,40.330409448000104,-76.106049732,PSYCHIATRIC,NOT AVAILABLE,WERNERSVILLE
15779,WESTMORELAND,PA,TORRANCE STATE HOSPITAL,40.418889166999996,-79.23873559100001,PSYCHIATRIC,NOT AVAILABLE,TORRANCE
36078,ELMORE,AL,COMMUNITY HOSPITAL,32.533909832000106,-85.912246613,GENERAL ACUTE CARE,III,TALLASSEE
35401,TUSCALOOSA,AL,BRYCE HOSPITAL,33.2163030900001,-87.53815802,PSYCHIATRIC,NOT AVAILABLE,TUSCALOOSA
35401,TUSCALOOSA,AL,DCH REGIONAL MEDICAL CENTER,33.204820526,-87.5274194689999,GENERAL ACUTE CARE,III,TUSCALOOSA
16365,WARREN,PA,WARREN GENERAL HOSPITAL,41.843328000999996,-79.1546099999999,GENERAL ACUTE CARE,NOT AVAILABLE,WARREN
35594,MARION,AL,NORTHWEST MEDICAL CENTER,33.93053767,-87.824524735,GENERAL ACUTE CARE,III,WINFIELD
50025,AUDUBON,IA,AUDUBON COUNTY MEMORIAL HOSPITAL,41.715351768000104,-94.93783614899999,CRITICAL ACCESS,LEVEL IV,AUDUBON
19403,MONTGOMERY,PA,EINSTEIN MEDICAL CENTER MONTGOMERY,40.1531434790001,-75.34339418100001,GENERAL ACUTE CARE,NOT AVAILABLE,EAST NORRITON
19129,PHILADELPHIA,PA,HAVEN BEHAVIORAL HOSPITAL OF PHILADELPHIA,40.0118210460001,-75.18416819699999,PSYCHIATRIC,NOT AVAILABLE,PHILADELPHIA
17109,DAUPHIN,PA,HELEN M SIMPSON REHABILITATION HOSPITAL,40.284647611,-76.816500795,REHABILITATION,NOT AVAILABLE,HARRISBURG
78611,BURNET,TX,SETON HIGHLAND LAKES,30.733058471,-98.236858653,CRITICAL ACCESS,LEVEL IV,BURNET
16602,BLAIR,PA,JAMES E VAN ZANDT VA MEDICAL CENTER,40.488495054000104,-78.395754606,MILITARY,NOT AVAILABLE,ALTOONA
36854,CHAMBERS,AL,EAMC - LANIER,32.824598112,-85.168702674,GENERAL ACUTE CARE,NOT AVAILABLE,VALLEY
51040,MONONA,IA,BURGESS MEMORIAL HOSPITAL,42.0255307420001,-96.106395602,CRITICAL ACCESS,LEVEL IV,ONAWA
51566,MONTGOMERY,IA,MONTGOMERY COUNTY MEMORIAL HOSPITAL,41.014317077,-95.21652245899999,CRITICAL ACCESS,LEVEL IV,RED OAK
77979,CALHOUN,TX,MEMORIAL MEDICAL CENTER,28.620302935999998,-96.632350823,CRITICAL ACCESS,LEVEL IV,PORT LAVACA
44104,CUYAHOGA,OH,CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHAB,41.483056753,-81.60777993399999,CHILDREN,NOT AVAILABLE,CLEVELAND
44122,CUYAHOGA,OH,HIGHLAND SPRINGS HOSPITAL,41.450390944,-81.52228096,PSYCHIATRIC,NOT AVAILABLE,HIGHLAND HILLS
44106,CUYAHOGA,OH,UNIVERSITY HOSPITALS OF CLEVELAND,41.506142051,-81.60509543399999,GENERAL ACUTE CARE,LEVEL I,CLEVELAND
44130,CUYAHOGA,OH,SOUTHWEST GENERAL HEALTH CENTER,41.3709924350001,-81.8320779909999,GENERAL ACUTE CARE,LEVEL III,MIDDLEBURG HEIGHTS
44119,CUYAHOGA,OH,EUCLID HOSPITAL,41.5988940500001,-81.54877751899991,GENERAL ACUTE CARE,NOT AVAILABLE,EUCLID
16947,BRADFORD,PA,TROY COMMUNITY HOSPITAL,41.787138914,-76.786428514,GENERAL ACUTE CARE,NOT AVAILABLE,TROY
44128,CUYAHOGA,OH,REGENCY HOSPITAL OF CLEVELAND EAST,41.4322546920001,-81.5065860349999,LONG TERM CARE,NOT AVAILABLE,WARRENSVILLE HTS
44109,CUYAHOGA,OH,METRO HEALTH MEDICAL CENTER,41.4609127630001,-81.69760207600001,GENERAL ACUTE CARE,LEVEL I,CLEVELAND
44195,CUYAHOGA,OH,CLEVELAND CLINIC,41.502750961000096,-81.620792669,GENERAL ACUTE CARE,NOT AVAILABLE,CLEVELAND
82601,NATRONA,WY,WYOMING RECOVER LLC,42.847904269000004,-106.307122235,REHABILITATION,NOT AVAILABLE,CASPER
44155,CUYAHOGA,OH,SELECT SPECIALTY HOSPITAL - CLEVELAND GATEWAY,41.4964787160001,-81.672843596,LONG TERM CARE,NOT AVAILABLE,CLEVELAND
44122,CUYAHOGA,OH,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,41.4521988720001,-81.4946935689999,GENERAL ACUTE CARE,NOT AVAILABLE,BEACHWOOD
44145,CUYAHOGA,OH,ST JOHN MEDICAL CENTER,41.4356459370001,-81.944736066,GENERAL ACUTE CARE,LEVEL III,WESTLAKE
44122,CUYAHOGA,OH,UNIVERSITY HOSPITALS REHABILITATION HOSPITAL,41.4519197230001,-81.51017412999991,REHABILITATION,NOT AVAILABLE,BEACHWOOD
44129,CUYAHOGA,OH,PARMA COMMUNITY GENERAL HOSPITAL,41.3821198360001,-81.731394677,GENERAL ACUTE CARE,NOT AVAILABLE,PARMA
45331,DARKE,OH,WAYNE HOSPITAL,40.089291771999996,-84.634741097,GENERAL ACUTE CARE,NOT AVAILABLE,GREENVILLE
43526,DEFIANCE,OH,COMMUNITY MEMORIAL HOSPITAL,41.3017860250001,-84.755896401,CRITICAL ACCESS,NOT AVAILABLE,HICKSVILLE
17403,YORK,PA,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,39.926192787,-76.71895855,REHABILITATION,NOT AVAILABLE,YORK
43512,DEFIANCE,OH,DEFIANCE REGIONAL MEDICAL CENTER,41.298703888,-84.376562712,CRITICAL ACCESS,LEVEL III,DEFIANCE
43512,DEFIANCE,OH,MERCY HOSPITAL OF DEFIANCE,41.283301028000004,-84.340237652,GENERAL ACUTE CARE,NOT AVAILABLE,DEFIANCE
43015,DELAWARE,OH,GRADY MEMORIAL HOSPITAL,40.305514024000004,-83.089252856,GENERAL ACUTE CARE,NOT AVAILABLE,DELAWARE
44870,ERIE,OH,FIRELANDS REGIONAL MEDICAL CENTER,41.445892256,-82.710196917,GENERAL ACUTE CARE,LEVEL III,SANDUSKY
82443,HOT SPRINGS,WY,GOTTSCHE REHABILITATION CENTER,43.647933796000096,-108.199681688,REHABILITATION,NOT AVAILABLE,THERMOPOLIS
8611,MERCER,NJ,NEW JERSEY STATE PRISON HOSPITAL,40.2079795670001,-74.756528472,GENERAL ACUTE CARE,NOT AVAILABLE,TRENTON
17701,LYCOMING,PA,WILLIAMSPORT REGIONAL MEDICAL CENTER,41.247010628000105,-77.015966971,GENERAL ACUTE CARE,NOT AVAILABLE,WILLIAMSPORT
44870,ERIE,OH,FIRELANDS REG MED CTR SOUTH CAMPUS,41.436997831,-82.7120100659999,GENERAL ACUTE CARE,NOT AVAILABLE,SANDUSKY
43110,FAIRFIELD,OH,DILEY RIDGE MEDICAL CENTER,39.8506698950001,-82.784080955,GENERAL ACUTE CARE,NOT AVAILABLE,CANAL WINCHESTER
43130,FAIRFIELD,OH,FAIRFIELD MEDICAL CENTER,39.7175512540001,-82.577456609,GENERAL ACUTE CARE,NOT AVAILABLE,LANCASTER
43054,FRANKLIN,OH,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,40.086432472000105,-82.790199742,SPECIAL,NOT AVAILABLE,NEW ALBANY
43201,FRANKLIN,OH,OHIOHEALTH REHABILITATION HOSPITAL,39.983927591000096,-83.00888947199999,REHABILITATION,NOT AVAILABLE,COLUMBUS
43222,FRANKLIN,OH,MOUNT CARMEL WEST,39.9574269080001,-83.0218623929999,GENERAL ACUTE CARE,LEVEL II,COLUMBUS
43081,FRANKLIN,OH,MOUNT CARMEL ST ANN'S HOSPITAL,40.114809833,-82.946704905,GENERAL ACUTE CARE,NOT AVAILABLE,WESTERVILLE
43205,FRANKLIN,OH,OHIO STATE UNIVERSITY HOSPITAL EAST,39.970517693000005,-82.96287562100001,GENERAL ACUTE CARE,NOT AVAILABLE,COLUMBUS
956,BAYAMON,PR,HOSP UNIVERSITARIO DR RAMON RUIZ ARNAU,18.367570404000002,-66.154124489,GENERAL ACUTE CARE,NOT AVAILABLE,BAYAMON
43223,FRANKLIN,OH,POMEGRANATE HEALTH SYSTEMS OF COLUMBUS,39.946702766,-83.018182184,PSYCHIATRIC,NOT AVAILABLE,COLUMBUS
674,BAYAMON,PR,DOCTORS CENTER HOSPITAL- BAYAMON (ANT. MATILDES BRENES),18.3979957760001,-66.16635106300001,GENERAL ACUTE CARE,NOT AVAILABLE,BAYAMON
960,BAYAMON,PR,PUERTO RICO CHILDRENS HOSPITAL,18.3968147580001,-66.16344890100001,CHILDREN,NOT AVAILABLE,BAYAMON
43210,FRANKLIN,OH,OSU JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,39.995582196,-83.01673059,GENERAL ACUTE CARE,NOT AVAILABLE,COLUMBUS
43016,FRANKLIN,OH,DUBLIN SPRINGS,40.1038159390001,-83.170971659,PSYCHIATRIC,NOT AVAILABLE,DUBLIN
43228,FRANKLIN,OH,DOCTORS HOSPITAL,39.952525181999995,-83.1378653519999,GENERAL ACUTE CARE,NOT AVAILABLE,COLUMBUS
43016,FRANKLIN,OH,DUBLIN METHODIST HOSPITAL,40.101219536,-83.165741969,GENERAL ACUTE CARE,NOT AVAILABLE,DUBLIN
43215,FRANKLIN,OH,GRANT MEDICAL CENTER,39.9609732750001,-82.991001983,GENERAL ACUTE CARE,LEVEL I,COLUMBUS
623,CABO ROJO,PR,METROPOLITANO PSIQUIATRICO DE CABO ROJO,18.0857322970001,-67.147327525,PSYCHIATRIC,NOT AVAILABLE,CABO ROJO PUEBLO
43222,FRANKLIN,OH,SELECT SPECIALTY HOSPITAL MT. CARMEL,39.957855211,-83.022290696,LONG TERM CARE,NOT AVAILABLE,COLUMBUS
960,BAYAMON,PR,CENTRO MEDICO CORRECIONAL,18.4177064260001,-66.14809186,GENERAL ACUTE CARE,NOT AVAILABLE,BAYAMON
43201,FRANKLIN,OH,"SELECT SPECIALTY HOSPITAL-COLUMBUS, INC",39.984598599,-83.008832365,LONG TERM CARE,NOT AVAILABLE,COLUMBUS
726,CAGUAS,PR,HOSPITAL INTERAMERICANO DE MEDICINA AVANZADA,18.21793941,-66.03194587199991,GENERAL ACUTE CARE,NOT AVAILABLE,CAGUAS
984,CAROLINA,PR,HOSP UPR CAROLINA,18.388471704,-65.971898671,GENERAL ACUTE CARE,NOT AVAILABLE,CAROLINA
43223,FRANKLIN,OH,TWIN VALLEY BEHAVIORAL HEALTHCARE,39.9567524870001,-83.059165048,PSYCHIATRIC,NOT AVAILABLE,COLUMBUS
739,CIDRA,PR,FIRST HOSP PANAMERICANO - CIDRA,18.176038959,-66.16140123299989,GENERAL ACUTE CARE,NOT AVAILABLE,CIDRA
43567,FULTON,OH,FULTON COUNTY HEALTH CENTER,41.53902085,-84.1329488379999,CRITICAL ACCESS,NOT AVAILABLE,WAUSEON
765,VIEQUES,PR,CENTRO DE SALUD SUSANA CENTENO - VIEQUES,18.142128521000103,-65.439634605,GENERAL ACUTE CARE,NOT AVAILABLE,VIEQUES
8060,BURLINGTON,NJ,HAMPTON BEHAVIORAL HEALTH CENTER,40.008191218,-74.846858197,PSYCHIATRIC,NOT AVAILABLE,WESTAMPTON TOWNSHIP
8053,BURLINGTON,NJ,WEISMAN CHILDRENS REHABILITATION HOSPITAL,39.8830950230001,-74.918054591,CHILDREN,NOT AVAILABLE,MARLTON
8053,BURLINGTON,NJ,VIRTUA WEST JERSEY HOSPITAL - MARLTON,39.8813950270001,-74.918531414,GENERAL ACUTE CARE,NOT AVAILABLE,MARLTON
8046,BURLINGTON,NJ,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,40.046532346,-74.880725997,GENERAL ACUTE CARE,NOT AVAILABLE,WILLINGBORO
8060,BURLINGTON,NJ,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,39.9863711260001,-74.7947995649999,GENERAL ACUTE CARE,NOT AVAILABLE,MOUNT HOLLY
8103,CAMDEN,NJ,SOUTH JERSEY HEALTH CARE CENTER,39.941971644,-75.1143076709999,GENERAL ACUTE CARE,NOT AVAILABLE,CAMDEN
8401,ATLANTIC,NJ,ATLANTICARE REGIONAL MEDICAL CENTER,39.358422067,-74.43418191399999,GENERAL ACUTE CARE,II,ATLANTIC CITY
8104,CAMDEN,NJ,VIRTUA WEST JERSEY HOSPITAL - CAMDEN,39.928648253000105,-75.108368048,GENERAL ACUTE CARE,NOT AVAILABLE,CAMDEN
8037,CAMDEN,NJ,ANCORA PSYCHIATRIC HOSPITAL,39.6810739210001,-74.862487519,PSYCHIATRIC,NOT AVAILABLE,ANCORA
8103,CAMDEN,NJ,OUR LADY OF LOURDES MEDICAL CENTER,39.9277316450001,-75.0950046849999,GENERAL ACUTE CARE,NOT AVAILABLE,CAMDEN
8002,CAMDEN,NJ,KENNEDY MEMORIAL HOSPITAL - UNIVERSITY MEDICAL CENTER CHERRY HILL,39.9282045480001,-75.016122501,GENERAL ACUTE CARE,NOT AVAILABLE,CHERRY HILL
8043,CAMDEN,NJ,VIRTUA WEST JERSEY HOSPITAL - VOORHEES,39.8627176910001,-74.958838433,GENERAL ACUTE CARE,NOT AVAILABLE,VOORHEES
8084,CAMDEN,NJ,KENNEDY MEMORIAL HOSPITAL - STRATFORD,39.828249299,-75.008435267,GENERAL ACUTE CARE,NOT AVAILABLE,STRATFORD
8103,CAMDEN,NJ,THE COOPER UNIVERSITY HOSPITAL,39.9413459950001,-75.11616909,GENERAL ACUTE CARE,"I , II PEDIATRICS",CAMDEN
8330,ATLANTIC,NJ,LIGHTHOUSE AT MAYS LANDING,39.4405119840001,-74.6889823229999,SPECIAL,NOT AVAILABLE,MAYS LANDING
8240,ATLANTIC,NJ,BACHARACH INSTITUTE FOR REHABILITATION,39.4783156180001,-74.5389869959999,REHABILITATION,NOT AVAILABLE,POMONA
8401,ATLANTIC,NJ,JOHN BROOKS RECOVERY CENTER - RESIDENT DRUG TREATMENT (MEN),39.361028526999995,-74.426406086,SPECIAL,NOT AVAILABLE,ATLANTIC CITY
8240,ATLANTIC,NJ,ATLANTICARE REGIONAL MEDICAL CENTER - MAINLAND DIVISION,39.478982624000004,-74.540072967,GENERAL ACUTE CARE,NOT AVAILABLE,POMONA
8037,ATLANTIC,NJ,WILLIAM B KESSLER MEMORIAL HOSPITAL,39.6322362600001,-74.77258355899991,GENERAL ACUTE CARE,NOT AVAILABLE,HAMMONTON
7663,BERGEN,NJ,KESSLER INSTITUTE FOR REHABILITATION INCORPORATED - NORTH FACILITY,40.8960694150001,-74.09280899399991,REHABILITATION,NOT AVAILABLE,SADDLE BROOK
7481,BERGEN,NJ,RAMAPO RIDGE PSYCHIATRIC HOSPITAL,40.9806241920001,-74.171918311,PSYCHIATRIC,NOT AVAILABLE,WYCKOFF
7631,BERGEN,NJ,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,40.904453362,-73.96872053199999,GENERAL ACUTE CARE,NOT AVAILABLE,ENGLEWOOD
7652,BERGEN,NJ,BERGEN REGIONAL MEDICAL CENTER,40.956667775,-74.06299171599991,GENERAL ACUTE CARE,NOT AVAILABLE,PARAMUS
7601,BERGEN,NJ,HACKENSACK UNIVERSITY MEDICAL CENTER,40.883863463000104,-74.056193864,GENERAL ACUTE CARE,II,HACKENSACK
7666,BERGEN,NJ,HOLY NAME HOSPITAL,40.88299153,-74.0104003289999,GENERAL ACUTE CARE,NOT AVAILABLE,TEANECK
7450,BERGEN,NJ,VALLEY HOSPITAL,40.983594632000106,-74.100649609,GENERAL ACUTE CARE,NOT AVAILABLE,RIDGEWOOD
7662,BERGEN,NJ,SELECT SPECIALTY HOSPITAL - NORTHEAST NEW JERSEY,40.8985435370001,-74.074192855,LONG TERM CARE,NOT AVAILABLE,ROCHELLE PARK
7977,SOMERSET,NJ,THE MATHENY MEDICAL AND EDUCATIONAL CENTER,40.712185215,-74.6408983859999,SPECIAL,NOT AVAILABLE,PEAPACK
8502,SOMERSET,NJ,CARRIER CLINIC,40.466516208,-74.683333018,PSYCHIATRIC,NOT AVAILABLE,BELLE MEAD
7470,PASSAIC,NJ,KINDRED HOSPITAL NEW JERSEY AT WAYNE HOSPITAL,40.946713091999996,-74.20324300600001,GENERAL ACUTE CARE,NOT AVAILABLE,WAYNE
7514,PASSAIC,NJ,KILBARCHAN RESIDENTIAL TREATMENT CENTER,40.919107571,-74.135400514,CHILDREN,NOT AVAILABLE,PATERSON
7470,PASSAIC,NJ,SAINT JOSEPHS WAYNE HOSPITAL,40.947123557000104,-74.20271983,GENERAL ACUTE CARE,NOT AVAILABLE,WAYNE
7055,PASSAIC,NJ,SAINT MARYS HOSPITAL - PASSAIC,40.85099238,-74.128775258,GENERAL ACUTE CARE,NOT AVAILABLE,PASSAIC
8094,GLOUCESTER,NJ,MARYVILLE INCORPORATED,39.635474581,-75.035103877,SPECIAL,NOT AVAILABLE,WILLIAMSTOWN
8012,GLOUCESTER,NJ,KENNEDY MEMORIAL HOSPITAL - WASHINGTON TOWNSHIP,39.735067511000096,-75.0657782059999,GENERAL ACUTE CARE,NOT AVAILABLE,TURNERSVILLE
7018,ESSEX,NJ,VETERANS AFFAIRS NEW JERSEY HEALTH CARE SYSTEM EAST - ORANGE CAMPUS,40.752533686999996,-74.23614018099991,MILITARY,NOT AVAILABLE,EAST ORANGE
7112,ESSEX,NJ,CHILDRENS HOSPITAL OF NEW JERSEY - NEWARK,40.709470278000005,-74.211927641,CHILDREN,NOT AVAILABLE,NEWARK
7102,ESSEX,NJ,MOUNT CARMEL GUILD BEHAVIORAL HEALTHCARE SYSTEM,40.7371696590001,-74.170737958,PSYCHIATRIC,NOT AVAILABLE,NEWARK
7009,ESSEX,NJ,ESSEX COUNTY HOSPITAL CENTER,40.852114680999996,-74.241836534,PSYCHIATRIC,NOT AVAILABLE,CEDAR GROVE
7052,ESSEX,NJ,KESSLER INSTITUTE FOR REHABILITATION - WEST ORANGE,40.785499537000106,-74.27700473999991,REHABILITATION,NOT AVAILABLE,WEST ORANGE
7103,ESSEX,NJ,THE UNIVERSITY HOSPITAL,40.740603133,-74.191061732,GENERAL ACUTE CARE,I,NEWARK
7112,ESSEX,NJ,NEWARK BETH ISRAEL MEDICAL CENTER,40.709222079,-74.211542362,GENERAL ACUTE CARE,NOT AVAILABLE,NEWARK
7102,ESSEX,NJ,SAINT MICHAELS MEDICAL CENTER,40.7435805320001,-74.174121429,GENERAL ACUTE CARE,NOT AVAILABLE,NEWARK
7109,ESSEX,NJ,CLARA MAASS MEDICAL CENTER,40.7856713480001,-74.17632111399999,GENERAL ACUTE CARE,NOT AVAILABLE,BELLEVILLE
7039,ESSEX,NJ,SAINT BARNABAS MEDICAL CENTER,40.7634158050001,-74.304869271,GENERAL ACUTE CARE,NOT AVAILABLE,LIVINGSTON
7107,ESSEX,NJ,COLUMBUS HOSPITAL,40.772604011999995,-74.1867090869999,LONG TERM CARE,NOT AVAILABLE,NEWARK
7018,ESSEX,NJ,EAST ORANGE GENERAL HOSPITAL,40.754603563,-74.2136013959999,GENERAL ACUTE CARE,NOT AVAILABLE,EAST ORANGE
8302,CUMBERLAND,NJ,SEABROOK HOUSE,39.5245215840001,-75.2184762959999,SPECIAL,NOT AVAILABLE,SEABROOK
8302,CUMBERLAND,NJ,INSPIRA HEALTH CENTER BRIDGETON,39.436187878000105,-75.2195488519999,GENERAL ACUTE CARE,NOT AVAILABLE,BRIDGETON
8360,CUMBERLAND,NJ,INSPIRA MEDICAL CENTER VINELAND,39.445475716,-75.05896898399999,GENERAL ACUTE CARE,NOT AVAILABLE,VINELAND
8822,HUNTERDON,NJ,HUNTERDON MEDICAL CENTER,40.531414555,-74.86085800099991,GENERAL ACUTE CARE,NOT AVAILABLE,FLEMINGTON
7302,HUDSON,NJ,JERSEY CITY MEDICAL CENTER,40.7163480850001,-74.050600876,GENERAL ACUTE CARE,II,JERSEY CITY
7047,HUDSON,NJ,PALISADES MEDICAL CENTER,40.793995943,-73.99643796,GENERAL ACUTE CARE,NOT AVAILABLE,NORTH BERGEN
7032,HUDSON,NJ,HUDSON SURGICAL CENTER,40.7580291190001,-74.1491509809999,SPECIAL,NOT AVAILABLE,KEARNY
7922,UNION,NJ,CORNERSTONE BEHAVIORAL HEALTH HOSPITAL OF UNION COUNTY,40.6651085170001,-74.421872997,PSYCHIATRIC,NOT AVAILABLE,BERKELEY HEIGHTS
7901,UNION,NJ,SUMMIT OAKS HOSPITAL,40.713896999,-74.36292329299991,PSYCHIATRIC,NOT AVAILABLE,SUMMIT
51442,CRAWFORD,IA,CRAWFORD COUNTY MEMORIAL HOSPITAL,42.0155322040001,-95.34235259799999,GENERAL ACUTE CARE,NOT AVAILABLE,DENISON
51104,WOODBURY,IA,MARIAN BEHAVIORAL HEALTH CENTER,42.513473445,-96.396444505,PSYCHIATRIC,NOT AVAILABLE,SIOUX CITY
7092,UNION,NJ,CHILDRENS SPECIALIZED HOSPITAL,40.6697668,-74.353909903,CHILDREN,NOT AVAILABLE,MOUNTAINSIDE
7202,UNION,NJ,TRINITAS REGIONAL MEDICAL CENTER,40.658559348000004,-74.214793661,GENERAL ACUTE CARE,NOT AVAILABLE,ELIZABETH
7901,UNION,NJ,OVERLOOK HOSPITAL,40.711787457000106,-74.353783838,GENERAL ACUTE CARE,NOT AVAILABLE,SUMMIT
7065,UNION,NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,40.6128524540001,-74.2910508579999,GENERAL ACUTE CARE,NOT AVAILABLE,RAHWAY
7206,UNION,NJ,TRINITAS HOSPITAL - NEW POINT CAMPUS,40.659108964,-74.197587997,GENERAL ACUTE CARE,NOT AVAILABLE,ELIZABETH
7065,UNION,NJ,KINDRED HOSPITAL NEW JERSEY - RAHWAY,40.6128375580001,-74.290563839,LONG TERM CARE,NOT AVAILABLE,RAHWAY
7461,SUSSEX,NJ,SAINT CLARES HOSPITAL - SUSSEX CAMPUS,41.2070241850001,-74.603497895,GENERAL ACUTE CARE,NOT AVAILABLE,SUSSEX
7860,SUSSEX,NJ,NEWTON MEMORIAL HOSPITAL,41.0576481510001,-74.768442831,GENERAL ACUTE CARE,NOT AVAILABLE,NEWTON
8318,SALEM,NJ,INSPIRA MEDICAL CENTER - ELMER,39.587858966999995,-75.180630779,GENERAL ACUTE CARE,NOT AVAILABLE,ELMER
51101,WOODBURY,IA,MERCY MEDICAL CENTER SIOUX CITY,42.4958422240001,-96.399903761,GENERAL ACUTE CARE,LEVEL II,SIOUX CITY
8079,SALEM,NJ,MEMORIAL HOSPITAL OF SALEM COUNTY,39.5937913650001,-75.44399528699999,GENERAL ACUTE CARE,NOT AVAILABLE,SALEM
8861,MIDDLESEX,NJ,CARE ONE,40.518962531999996,-74.281102652,LONG TERM CARE,NOT AVAILABLE,PERTH AMBOY
8901,MIDDLESEX,NJ,CANCER INSTITUTE OF NEW JERSEY,40.496357130999996,-74.44912580499991,SPECIAL,NOT AVAILABLE,NEW BRUNSWICK
8901,MIDDLESEX,NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,40.495244868,-74.450206883,GENERAL ACUTE CARE,I,NEW BRUNSWICK
8901,MIDDLESEX,NJ,SAINT PETERS UNIVERSITY HOSPITAL,40.5011940100001,-74.459610239,GENERAL ACUTE CARE,NOT AVAILABLE,NEW BRUNSWICK
8857,MIDDLESEX,NJ,RARITAN BAY MEDICAL CENTER - OLD BRIDGE,40.383138418,-74.3233919099999,GENERAL ACUTE CARE,NOT AVAILABLE,OLD BRIDGE
8861,MIDDLESEX,NJ,RARITAN BAY MEDICAL CENTER - PERTH AMBOY,40.519029157,-74.28050302799991,GENERAL ACUTE CARE,NOT AVAILABLE,PERTH AMBOY
